row,col,colonysize,plateid,query,array,normalizedcolonysize,score,supp
5,48,211,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,523.996,0.025,-
6,1,272,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,514.978,0.007,-
6,2,224,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,473.747,-0.074,-
6,3,223,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL017W_DMA13,535.326,0.087,-
6,4,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL017W_DMA13,500.13,0.018,-
6,5,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL032W_DMA110,524.115,0.001,-
6,6,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL032W_DMA110,510.771,-0.025,-
6,7,144,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL015C_DMA14,363.654,-0.093,-
6,8,161,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL015C_DMA14,423.682,0.024,-
6,9,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL031W_DMA111,538.939,-0.008,-
6,10,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL031W_DMA111,546.449,0.006,-
6,11,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL014C_DMA15,-,-,-
6,12,171,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL014C_DMA15,474.619,-0.075,-
6,13,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL029W_DMA112,527.299,-0.077,-
6,14,186,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL029W_DMA112,518.4,-0.094,-
6,15,178,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL013W_DMA16,491.521,-0.006,-
6,16,184,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL013W_DMA16,505.613,0.021,-
6,17,117,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL028C_DMA113,299.686,0.084,-
6,18,92,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL028C_DMA113,222.434,-0.067,-
6,19,160,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL011W_DMA17,429.61,-0.005,-
6,20,151,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL011W_DMA17,398.567,-0.065,-
6,21,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL027W_DMA114,528.359,0.032,-
6,22,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL027W_DMA114,515.179,0.006,-
6,23,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL010C_DMA18,540.925,-0.004,-
6,24,205,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL010C_DMA18,550.393,0.014,-
6,25,151,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL025W_DMA115,379.707,0.003,-
6,26,161,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL025W_DMA115,405.552,0.054,-
6,27,202,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL008W_DMA19,529.58,-0.047,-
6,28,209,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL008W_DMA19,550.047,-0.007,-
6,29,82,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL024W_DMA116,167.804,-0.044,-
6,30,77,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL024W_DMA116,155.24,-0.068,-
6,31,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL007C_DMA20,499.398,-0.066,-
6,32,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL007C_DMA20,497.974,-0.069,-
6,33,128,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL021C_DMA117,329.346,-0.054,-
6,34,136,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL021C_DMA117,362.861,0.011,-
6,35,186,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL005C_DMA21,526.155,-0.027,-
6,36,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL005C_DMA21,552.599,0.025,-
6,37,126,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL019W_DMA118,-,-,-
6,38,144,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL019W_DMA118,423.911,0.179,-
6,39,166,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL004W_DMA22,494.078,0.037,-
6,40,160,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL004W_DMA22,478.46,0.006,-
6,41,174,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL017C_DMA119,527.446,0.012,-
6,42,174,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL017C_DMA119,525.964,0.009,-
6,43,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL002W_DMA23,519.51,-0.046,-
6,44,157,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL002W_DMA23,-,-,-
6,45,177,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL016W_DMA120,525.236,-0.052,-
6,46,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL016W_DMA120,550.992,-0.002,-
6,47,208,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,531.506,0.04,-
6,48,235,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,543.695,0.063,-
7,1,286,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,494.515,-0.033,-
7,2,238,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,460.62,-0.099,-
7,3,218,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR045C_DMA205,479.321,0.007,-
7,4,202,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR045C_DMA205,474.736,-0.002,-
7,5,211,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR156C_DMA302,516.121,0.028,-
7,6,216,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR156C_DMA302,-,-,-
7,7,126,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR044C_DMA206,292.142,0.081,-
7,8,127,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR044C_DMA206,302.713,0.101,-
7,9,216,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR151W_DMA303,567.916,0.06,-
7,10,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR151W_DMA303,523.207,-0.028,-
7,11,173,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR043C_DMA207,457.172,-0.109,-
7,12,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR043C_DMA207,523.411,0.021,-
7,13,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR150C_DMA304,503.036,0.067,-
7,14,188,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR150C_DMA304,497.591,0.057,-
7,15,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR042C_DMA208,492.528,0.002,-
7,16,175,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR042C_DMA208,453.641,-0.074,-
7,17,198,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR149W_DMA305,518.17,0.025,-
7,18,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR149W_DMA305,515.941,0.021,-
7,19,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR041W_DMA209,508.85,-0.049,-
7,20,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR041W_DMA209,496.38,-0.074,-
7,21,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR148W_DMA306,496.697,-0.03,-
7,22,200,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR148W_DMA306,509.917,-0.004,-
7,23,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR040W_DMA210,490.678,0.011,-
7,24,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR040W_DMA210,501.973,0.033,-
7,25,210,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR147W_DMA307,527.832,-0.037,-
7,26,214,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR147W_DMA307,532.962,-0.027,-
7,27,210,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR036C_DMA211,521.067,-0.013,-
7,28,210,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR036C_DMA211,519.771,-0.015,-
7,29,233,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR146W_DMA308,-,-,-
7,30,202,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR146W_DMA308,496.259,-0.073,-
7,31,115,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR034C_DMA212,255.367,0.002,-
7,32,107,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR034C_DMA212,238.773,-0.031,-
7,33,207,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR145W_DMA309,530.417,0.076,-
7,34,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR145W_DMA309,516.895,0.05,-
7,35,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR033W_DMA213,522.793,-0.015,-
7,36,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR033W_DMA213,533.576,0.006,-
7,37,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR144C_DMA310,523.887,-0.035,-
7,38,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR144C_DMA310,541.286,-0.001,-
7,39,119,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR032W_DMA214,325.919,-0.056,-
7,40,124,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR032W_DMA214,343.469,-0.021,-
7,41,184,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR141C_DMA311,524.052,0.074,-
7,42,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR141C_DMA311,531.847,0.089,-
7,43,174,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR031W_DMA215,490.082,-0.063,-
7,44,178,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR031W_DMA215,496.808,-0.05,-
7,45,205,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR139W_DMA312,559.114,0.187,-
7,46,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR139W_DMA312,512.64,0.096,-
7,47,213,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,492.822,-0.036,-
7,48,244,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,509.254,-0.004,-
8,1,292,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,496.482,-0.029,-
8,2,234,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,444.384,-0.131,-
8,3,215,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR045C_DMA205,466.736,-0.018,-
8,4,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR045C_DMA205,478.52,0.005,-
8,5,209,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR156C_DMA302,514.261,0.024,-
8,6,207,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR156C_DMA302,520.759,0.037,-
8,7,126,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR044C_DMA206,298.712,0.094,-
8,8,101,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR044C_DMA206,-,-,-
8,9,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR151W_DMA303,543.619,0.012,-
8,10,206,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR151W_DMA303,560.523,0.045,-
8,11,180,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR043C_DMA207,487.952,-0.049,-
8,12,171,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR043C_DMA207,460.129,-0.103,-
8,13,202,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR150C_DMA304,-,-,-
8,14,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR150C_DMA304,511.054,0.083,-
8,15,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR042C_DMA208,532.22,0.08,-
8,16,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR042C_DMA208,527.345,0.07,-
8,17,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR149W_DMA305,496.588,-0.017,-
8,18,185,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR149W_DMA305,491.163,-0.028,-
8,19,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR041W_DMA209,513.168,-0.041,-
8,20,185,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR041W_DMA209,485.673,-0.095,-
8,21,202,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR148W_DMA306,529.73,0.035,-
8,22,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR148W_DMA306,508.001,-0.007,-
8,23,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR040W_DMA210,514.584,0.058,-
8,24,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR040W_DMA210,502.27,0.034,-
8,25,203,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR147W_DMA307,516.476,-0.059,-
8,26,206,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR147W_DMA307,518.3,-0.056,-
8,27,216,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR036C_DMA211,546.029,0.036,-
8,28,213,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR036C_DMA211,535.314,0.015,-
8,29,207,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR146W_DMA308,516.955,-0.032,-
8,30,204,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR146W_DMA308,507.557,-0.051,-
8,31,100,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR034C_DMA212,214.642,-0.078,-
8,32,101,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR034C_DMA212,223.031,-0.062,-
8,33,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR145W_DMA309,512.09,0.04,-
8,34,202,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR145W_DMA309,529.922,0.075,-
8,35,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR033W_DMA213,527.301,-0.006,-
8,36,185,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR033W_DMA213,506.077,-0.048,-
8,37,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR144C_DMA310,543.849,0.004,-
8,38,197,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR144C_DMA310,555.747,0.027,-
8,39,125,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR032W_DMA214,346.72,-0.015,-
8,40,110,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR032W_DMA214,305.849,-0.095,-
8,41,188,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR141C_DMA311,541.953,0.109,-
8,42,178,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR141C_DMA311,511.271,0.049,-
8,43,174,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR031W_DMA215,495.837,-0.052,-
8,44,168,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR031W_DMA215,-,-,-
8,45,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR139W_DMA312,521.504,0.113,-
8,46,181,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBR139W_DMA312,456.805,-0.013,-
8,47,212,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,478.143,-0.065,-
8,48,257,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,521.558,0.02,-
9,1,282,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,500.169,-0.022,-
9,2,244,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,487.063,-0.047,-
9,3,215,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL031C_DMA25,488.267,-0.021,-
9,4,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL031C_DMA25,485.892,-0.026,-
9,5,184,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL052C_DMA122,463.415,-0.073,-
9,6,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL052C_DMA122,502.118,0.003,-
9,7,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL030W_DMA26,518.177,0.033,-
9,8,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL030W_DMA26,522.402,0.042,-
9,9,188,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL051C_DMA123,516.176,0.027,-
9,10,185,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL051C_DMA123,517.774,0.03,-
9,11,177,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL029C_DMA27,498.236,-0.06,-
9,12,202,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL029C_DMA27,-,-,-
9,13,186,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL049W_DMA124,521.793,0.058,-
9,14,179,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL049W_DMA124,-,-,-
9,15,164,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL028W_DMA28,453.672,-0.085,-
9,16,172,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL028W_DMA28,473.114,-0.047,-
9,17,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL048W_DMA125,531.144,-0.012,-
9,18,191,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL048W_DMA125,528.623,-0.017,-
9,19,201,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL027W_DMA29,-,-,-
9,20,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL027W_DMA29,517.175,0.04,-
9,21,183,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL047C_DMA126,493.458,-0.061,-
9,22,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL047C_DMA126,515.98,-0.016,-
9,23,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL026C_DMA30,513.579,-0.016,-
9,24,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL026C_DMA30,503.725,-0.035,-
9,25,213,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL046W_DMA127,566.04,0.06,-
9,26,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL046W_DMA127,502.017,-0.065,-
9,27,169,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL023C_DMA31,426.183,-0.003,-
9,28,172,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL023C_DMA31,432.593,0.009,-
9,29,218,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL043W_DMA128,566.928,0.057,-
9,30,205,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL043W_DMA128,527.039,-0.021,-
9,31,215,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL022C_DMA32,560.989,0.021,-
9,32,212,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL022C_DMA32,558.132,0.016,-
9,33,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL042C_DMA129,510.246,-0.002,-
9,34,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL042C_DMA129,516.64,0.011,-
9,35,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL020C_DMA33,519.514,-0.004,-
9,36,210,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL020C_DMA33,597.155,0.148,-
9,37,151,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL039C_DMA130,429.552,-0.009,-
9,38,151,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL039C_DMA130,433.484,-0.001,-
9,39,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL019W_DMA34,560.619,0.039,-
9,40,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL019W_DMA34,549.231,0.016,-
9,41,178,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL037W_DMA131,528.512,0.011,-
9,42,162,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL037W_DMA131,478.442,-0.087,-
9,43,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL018C_DMA35,569.404,0.028,-
9,44,196,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL018C_DMA35,566.114,0.021,-
9,45,151,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL036C_DMA132,417.895,-0.03,-
9,46,161,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL036C_DMA132,417.921,-0.03,-
9,47,211,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,490.545,-0.041,-
9,48,242,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,505.785,-0.011,-
10,1,291,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,537.017,0.05,-
10,2,233,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,481.782,-0.058,-
10,3,212,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL031C_DMA25,499.453,0.001,-
10,4,195,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL031C_DMA25,492.637,-0.012,-
10,5,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL052C_DMA122,488.204,-0.024,-
10,6,164,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL052C_DMA122,427.313,-0.143,-
10,7,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL030W_DMA26,518.909,0.035,-
10,8,176,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL030W_DMA26,-,-,-
10,9,178,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL051C_DMA123,501.66,-0.001,-
10,10,177,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL051C_DMA123,509.301,0.014,-
10,11,174,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL029C_DMA27,505,-0.047,-
10,12,172,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL029C_DMA27,497.973,-0.061,-
10,13,182,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL049W_DMA124,526.436,0.067,-
10,14,181,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL049W_DMA124,524.149,0.063,-
10,15,165,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL028W_DMA28,472.674,-0.048,-
10,16,150,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL028W_DMA28,422.236,-0.147,-
10,17,205,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL048W_DMA125,-,-,-
10,18,181,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL048W_DMA125,515.855,-0.042,-
10,19,183,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL027W_DMA29,520.965,0.048,-
10,20,180,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL027W_DMA29,507.874,0.022,-
10,21,214,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL047C_DMA126,-,-,-
10,22,186,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL047C_DMA126,516.156,-0.016,-
10,23,189,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL026C_DMA30,522.661,0.002,-
10,24,191,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL026C_DMA30,524.605,0.006,-
10,25,194,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL046W_DMA127,526.565,-0.017,-
10,26,199,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL046W_DMA127,533.761,-0.003,-
10,27,172,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL023C_DMA31,449.55,0.042,-
10,28,172,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL023C_DMA31,446.119,0.036,-
10,29,211,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL043W_DMA128,561.455,0.047,-
10,30,206,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL043W_DMA128,543.997,0.013,-
10,31,203,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL022C_DMA32,539.12,-0.021,-
10,32,200,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL022C_DMA32,535.871,-0.028,-
10,33,193,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL042C_DMA129,522.84,0.023,-
10,34,177,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL042C_DMA129,-,-,-
10,35,170,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL020C_DMA33,473.99,-0.093,-
10,36,192,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL020C_DMA33,555.728,0.067,-
10,37,146,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL039C_DMA130,424.62,-0.018,-
10,38,161,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL039C_DMA130,-,-,-
10,39,190,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL019W_DMA34,568.067,0.053,-
10,40,174,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL019W_DMA34,522.35,-0.036,-
10,41,180,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL037W_DMA131,547.592,0.048,-
10,42,171,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL037W_DMA131,518.25,-0.009,-
10,43,191,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL018C_DMA35,576.811,0.042,-
10,44,187,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YAL018C_DMA35,552.374,-0.006,-
10,45,145,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL036C_DMA132,-,-,-
10,46,157,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YBL036C_DMA132,417.234,-0.032,-
10,47,217,cln1cln2M_Y8835_1_mini.jpeg.dat,Y8835,YOR202W_DMA1,516.728,0.011,-
